,crash_id,year,police_district,crash_date,day_name,primary_street,age,victim_gender,collision_type,hit_and_run,primary_vehicle,secondary_vehicle,arrest_made,investigation_status,time,latitude,longitude,age_group
695,48607,2024,24,2024-07-17,Wednesday,Frankford Ave.,38.0,M,"Unit #1 was traveling east on Allegheny Ave. in the south parking lane drifting right crossing Frankford Ave. Unit #1 mounted the southeast corner striking a planter box, Unit #2 (Pedestrian), and Unit #3 causing Unit #3 to contact Unit #4. Unit #2 was standing approx. 1 foot into the crosswalk north of the southeast corner of the intersection. PFD Medic 45 pronounced Unit #2 dead on scene. Units #3 & 4 were parked unoccupied.",0.0,Auto,Pedestrian,Yes,"Charges: Homicide by Vehicle - DUI, Homicide by Vehicle, Accident Involving Death - No License, DUI, Paraphernalia and Reckless Driving.",19:04:00,39.99296634093566,-75.11026150189352,36-45
696,48608,2024,9,2024-07-17,Wednesday,1800 W. Spruce St.,30.0,F,"Unit #1 was traveling west at a high rate of speed in the bike lane of the 1700 block of Spruce St. passing vehicular traffic when it struck Unit #2 (Bicyclist) from the rear throwing the rider across 18th St. into the 1800 block of Spruce St. where Unit #1 struck Units #3, 4 & 5 (all parked unoccupied). PFD Medics transported both the bicyclist and the operator of Unit #1 to Jefferson Hospital. The bicyclist was pronounced dead at 19:20 hrs",0.0,Auto,Bicyclist,Yes,"Charges: Homicide by Vehicle - DUI, Involuntary Manslaughter, REAP, DUI, Exceed Max Speed, and Reckless Driving.",18:55:00,39.94755827542157,-75.17146376081415,26-35
697,48609,2024,25,2024-07-20,Saturday,Front St.,1.0,F,"Unit #1 was traveling east on Wyoming Ave. turning left to northbound Front St. when it struck Units #2, 3 & 4, who were eastbound on Wyoming Ave. crossing Front St. All parties had a green traffic signal. Units #2 & 3 were transported to AEMC in stable condition. Unit #4 was pronounced dead at St. Christopher's Hospital for Children.",0.0,Auto,Pedestrian,No,Active investigation,20:50:00,40.02156148100616,-75.12434958925692,0-18
698,48610,2024,15,2024-07-21,Sunday,4200 Aramingo Ave.,43.0,M,Unit #2 was found lying in the left southbound lane of Aramingo Ave. with injuries consistant with being struck by a vehicle. PFD Medic 2 pronounced him dead on scene at 05:11 hrs. There are no cameras in the area and no witnesses have come forward.,1.0,Auto,Pedestrian,No,Active investigation,05:02:00,40.00125110196965,-75.08359452888405,36-45
699,48611,2024,22,2024-07-18,Thursday,2000 W. Sedgley Ave.,57.0,M,"Unit #1 was traveling east on the 2000 block of W. Sedgley Ave. when, for reasons unknown, it drifted to the right mounting the south curb striking a utility pole. PFD Medic 22 transported the operator to Temple Hospital where he was pronounced dead on 7/22/2024 at 17:50 hrs.",0.0,Auto,Fixed Object,No,Active investigation,12:48:00,39.99461642493337,-75.16428499549245,56-65
700,48612,2024,18,2024-07-19,Friday,5304 Spruce St.,59.0,F,Unit #2 was traveling east on Spruce St. when it was contacted by Unit #1. Unit #1 fled the scene. PFD Medic 26 transported both riders of Unit #2 to Penn Presbyterian Hospital where the operator of Unit #2 was pronounced dead on 7/23/2024 at 20:48 hrs.,1.0,Auto,Moped,No,Active investigation,19:15:00,39.954817887604456,-75.22825401247363,56-65
701,48613,2024,8,2024-08-01,Thursday,Grant Ave.,23.0,M,"Unit #1 was traveling east on Grant Ave. at a high rate of speed passing vehicles in between the travel lanes when it entered the intersection at Ashton Rd. striking Unit #2, who was westbound on Grant Ave. turning left to southbound Ashton Rd. Both Units had a green traffic signal at the time of the crash. PFD Medic 49 transported the operator of Unit #1 to Jefferson Hospital Torresdale Campus where he was pronounced dead at 20:15 hrs.",0.0,Motorcycle,Auto,No,Active investigation,19:56:00,40.07063741872931,-75.0101908349995,19-25
702,48614,2024,35,2024-08-07,Wednesday,5815 N. Broad St.,59.0,F,"Unit #1 was traveling north on Broad St. when it struck Unit #2, who was crossing Broad St. mid-block, eastbound from the Sunoco Gas Station. PFD Medic 24B pronounced Unit #2 dead on scene at 00:00 hrs. on 8/8/2024.",0.0,Auto,Pedestrian,No,Active investigation,23:52:00,40.04188875605971,-75.14364814202544,56-65
703,48615,2024,39,2024-08-05,Monday,2022 W. Hunting Park Ave.,42.0,F,"Unit #1 was traveling east on Hunting Park Ave. when it struck Unit #2, who was running south across Hunting Park Ave. mid-block. Unit #1 fled the scene. PFD Medic 4 transported Unit #2 to Temple Hospital where she was pronounced dead on 8/10/2024 at 15:25 hrs.",1.0,Auto,Pedestrian,No,Active investigation,00:11:00,40.01265704425703,-75.16094533504435,36-45
704,48616,2024,24,2024-08-10,Saturday,H St.,22.0,M,"Unit #2 was south on H St. crossing Hunting Park Ave. when it was struck by Unit #1, who was eastbound on Hunting Park Ave. at a high rate of speed. Unit #1 laid down the motorcycle and slid into the side of Unit #2. Traffic on H St. has a stop sign. There are no traffic control devices for traffic on Hunting Park Ave. PFD Medic 45 transported the operator of Unit #1 to Temple Hospital where he was pronounced dead at 23:47 hrs.",0.0,Motorcycle,Auto ,No,Active investigation,21:54:00,40.01179890591133,-75.10999174625621,19-25
705,48617,2024,25,2024-08-15,Thursday,4300 N. Front St.,24.0,F,"Unit #1 was traveling south on Front St. when it struck Unit #2, who was sitting in the southbound travel lane. Unit #1 failed to stop at the crash scene. PFD Medic 29 transported Unit #2 to Temple Hospital where she was pronounced dead at 04:23 hrs.",1.0,Auto,Pedestrian,No,Active investigation,03:42:00,40.01650468384036,-75.12545068788138,19-25
706,48618,2024,22,2024-08-15,Thursday,Kelly Dr.,41.0,M,"Unit #2 was south on Kelly Dr. when it made an illegal left in front of Unit #1, who was traveling north on Kelly Dr. Unit #1 hit Unit #2 causing Unit #2 to rotate clockwise striking Unit #3. All occupants in Units #1 & 3 refused medical attention at the scene. The operator of Unit #2 was in stable condition at Presbyterian Hospital. The passenger of Unit #2 was pronounced dead at Temple Hospital at 16:02 hrs.",0.0,Auto,Auto,No,Active investigation,15:22:00,39.99558675674786,-75.19159290773533,36-45
707,48619,2024,24,2024-08-19,Monday,Kensington Ave.,20.0,F,"Unit #2 was north on Kensington making a left turn to westbound Castor when it was hit by Unit #1, who was traveling south on Kensington crossing Castor. Unit #1 is a dirt bike M/C not authorized for street use. The operator & passenger of Unit #1 were transported to Temple Hospital, where the passenger was pronounced dead on 8/22/2024.",0.0,Motorcycle,Auto,No,Active investigation,20:21:00,39.99969759523545,-75.09898243683823,19-25
708,48620,2024,22,2024-08-24,Saturday,Lehigh Ave.,23.0,F,"Unit #1 was traveling west on Lehigh with emergency lights, sirens  & air horn activated. Unit #1 slowed at Sedgley faced with a red traffic signal. Cross traffic stopped with the exception of northbound traffic making right turns to eastbound Lehigh. Unit #1 proceeded through the intersection striking Unit #2, who proceeded through the intersection northbound from behind the vehicles turning right. Unit #2's passenger was pronounced dead at",0.0,Commercial,Auto,No,Active investigation,12:12:00,39.99507126914558,-75.16319618973826,19-25
709,48621,2024,25,2024-08-22,Thursday,Roosevelt Blvd.,54.0,M,"Unit #1 struck Unit #2 in the rear at while eastbound at 9th & Roosevelt. Unit #1 fled east on Roosevelt with Unit #2 in pursuit. Unit #1 disregarded a red traffic signal at Front & Roosevelt striking Unit #3, who was north on Front crossing Roosevelt. Unit #3 operator was transported to AEMC where he was pronounced dead on 8/29/2024. Operator & passenger transported to AEMC in stable condition.",1.0,Auto,Auto,No,Active investigation,19:01:00,40.02593954886876,-75.12342241412308,46-55
710,48622,2024,24,2024-07-14,Sunday,2700 N. Tulip St.,33.0,M,"Unit #2 was found on the highway in the underpass/tunnel on the 2700 block of N. Tulip St. suffering blunt impact trauma to his torso. There was a bicycle on the ground nearby, it is unknown if Unit #2 was riding the bicycle or not. There was no report of a helmet on scene. Medic 15 transported  Unit #2 to Temple Hospital where he was pronounced dead at 14:14 hrs.",1.0,Auto,Pedestrian,No,Active investigation,13:45:00,39.98477151763194,-75.11667615891403,26-35
711,48697,2025,15,2025-04-17,Thursday,2800 Cottman Ave.,58.0,F,"Unit #1 was traveling east on the 2800 block of Cottman when it struck Unit #2 (pedestrian), who was crossing Cottman Ave. southbound. Unit #1 fled the scene. Unit #2 was transported to Jefferson Torresdale Hospital where she was pronounced dead at 00:27 hrs.",1.0,Auto,Pedestrian,No,Active investigation,23:26:00,40.0439417578511,-75.05402065248808,56-65
712,48623,2024,35,2024-08-29,Thursday,6000 N. Broad St.,49.0,M,"Unit #1 was southbound on Broad St. at a high rate of speed when it struck Unit #2, who was northbound on Broad making a left turn into the shopping center at the northwest corner of Broad St. & Champlost Ave. PFD Medic 10 transported the operator of Unit #1 to AEMC where he was pronounced dead on 8/30/2024.",0.0,Motorcycle,Auto,No,Active investigation,22:19:00,40.045032045689055,-75.14422710428892,46-55
713,48624,2024,39,2024-09-01,Sunday,4400 N. Broad St.,33.0,M,Unit #1 was southbound on Broad St. at a high rate of speed when the operator lost control dumping the motorcycle to the ground. PFD Medic 22 pronounced the operator of Unit #1 dead on the scene at 04:48 hrs.,0.0,Motorcycle,,No,The deceased was the cause of the crash.,04:42:00,40.02048024060414,-75.14928932811503,26-35
714,48625,2024,35,2024-09-01,Sunday,5th St.,35.0,F,"Unit #1 assaulted Unit #2 causing Unit #2 to fall into the southbound travel lane of 5th St. where she was run over by Unit #3. Unit #1 fled the scene on foot. Unit #3 remained on scene for a time, but left prior to the arrival of police. PFD Medics transported Unit #2 to AEMC where she was pronounced dead.",1.0,Auto,Pedestrian,No,Active investigation,22:25:00,40.03187634654139,-75.13150993362783,26-35
715,48626,2024,22,2024-09-03,Tuesday,2500 N. Broad St.,64.0,F,"Unit #1 was southbound on Broad St. when it rear-ended Unit #2, who was also southbound on Broad St. Unit #1 then drifted to the right mounting the west sidewalk striking a street light pole, several parking poles, a fire hydrant and came to rest against a traffic light pole. The operator of Unit #1 was transported to Temple Hospital where she was pronounced dead.",0.0,Auto,Auto,No,The deceased was the cause of the crash.,06:14:00,39.99106518560717,-75.15556820298914,56-65
716,48627,2024,8,2024-09-10,Tuesday,3100 Woodhaven Rd.,34.0,M,"Unit #1 was eastbound on Woodhaven at a high rate of speed attempting to pass Units #2 & 3 on the dash lines separating the left and center travel lanes. Unit #1 contacted Unit #2 then Unit #3, as a result Unit #1 was launched over the concrete barrier across the westbound lanes striking the wall on the south side of the highway. PFD Medics pronounced the operator of Unit #1 dead on scene.",0.0,Motorcycle,Auto,No,The deceased was the cause of the crash.,15:03:00,40.0995071016596,-74.9863667244471,26-35
717,48628,2024,14,2024-08-16,Friday,5700 Germantown Ave.,93.0,M,"Unit #1 was stopped southbound on Germantown Ave. for a red traffic signal at Chelten Ave. When the traffic signal changed to green Unit #1 proceeded through the intersection striking Unit #2, who had just begun to cross Germantown at Chelten northbound. Medic 28 transported Unit #2 to AEMC where he was pronounced dead on 9/13/2024.",0.0,Auto,Pedestrian,No,Active investigation,13:40:00,40.03583006158669,-75.17472709916524,75+
718,48629,2024,2,2024-09-13,Friday,700 E. Adams Ave.,26.0,M,"Unit #1 was westbound on Adams Ave. when it struck Unit #2, who was making a left turn from eastbound Adams Ave. to northbound Howland St. Medic 29 transported the operator of Unit #1 to AEMC where he was pronounced dead at 20:15 hrs.",0.0,Motorcycle,Auto,No,Active investigation,19:46:00,40.03182408390519,-75.1055207568571,26-35
719,48630,2024,16,2024-09-17,Tuesday,3860 Haverford Ave.,28.0,M,The deceased was operating a scooter when he was reported to have been involved in a crash with a silver vehicle that failed to stop. PFD Medic 34 transported him to Penn Presbyterian Medical Center where he was pronounced dead at 10:58 hrs.,1.0,Auto,Scooter,No,Active investigation,06:42:00,39.96297237294163,-75.19946573198968,26-35
720,48631,2024,12,2024-09-19,Thursday,6723 Essington Ave.,23.0,M,"Unit #1 was westbound on Essington Ave at a high rate of speed when it struck Unit #2, who was eastbound making a left turn into a parking lot. PFD Medic 37 pronounced the operator of Unit #1 dead on scene at 08:12 hrs.",0.0,Motorcycle,Auto,No,Active investigation,08:02:00,39.91066031523338,-75.22423911072393,19-25
721,48632,2024,35,2024-04-09,Tuesday,70th Ave.,49.0,M,"Unit #1 was south on 70th Ave. crossing Cheltenham Ave. when it struck Unit #2, who was eastbound on Cheltenham Ave. crossing 70th Ave. Unit #2 rotated counter clockwise striking a tree. Both parties stated that they had a green traffic signal. The rear passenger of Unit #2 was transported to an area hospital and pronounced dead on 9/1/2024.",0.0,Auto,Auto,No,Active investigation,06:36:00,40.06003096903107,-75.13382506748103,46-55
722,48633,2024,8,2024-09-25,Wednesday,Frankford Ave. ,48.0,F,"Unit #1 was southbound on Frankford Ave. turning left at Academy Rd. onto I95 when it struck Unit #2, who was northbound on Frankford Ave. crossing Academy Rd. on an e-scooter. Unit #1 remained on location. PFD Medic 49 pronounced the operator of Unit #2 dead on scene at 21:53 hrs.",0.0,Auto,E-Scooter,No,Active investigation,21:38:00,40.052723207573294,-75.00830688632156,46-55
723,48634,2024,19,2024-09-26,Thursday,66th St.,14.0,F,"Unit #1 was traveling east on Haverford Ave. at a high rate of speed when it struck Unit #2, who was crossing Haverford Ave. northbound at 66th St. in the east crosswalk. Unit #1 had a yellow traffic signal and Unit #2 was crossing against a red traffic signal. Unit #1 fled the scene. PFD Medic 41 pronounced Unit #2 dead on scene at 21:46 hrs.",1.0,Auto,Pedestrian,No,Active investigation,21:38:00,39.97234849870876,-75.2488724349211,0-18
