objectid,year,district,dc_number,date_,primary_st,secondary_,age,sex,crash_type,hit_____ru,veh1,veh2,arrest_yes,investigat,dc_key,point_x,point_y,time_of_day__24hrs_,lat,lng
48639,2024,25,070543,2024-10-13 04:00:00+00,5th St.,Indiana Ave.,42,F,"Unit #1 was traveling north on 5th St. at a high rate of speed when it disregarded a stop sign at Indiana Ave. striking Unit #2, who was crossing 5th St. eastbound in the south crosswalk. Unit #1 then mounted the west sidewalk striking a brick pillar, an iron fence, and two parked vehicles. The occupants of Unit #1 fled the scene on foot. Unit #2 was pronounced dead at Temple at 20:05 hrs.",Yes,Auto,Pedestrian,No,Active investigation,202425070543,-75.13920148,39.99667063,19:33:00,39.99667063368315,-75.1392014844703
48640,2024,22,074190,2024-10-11 04:00:00+00,Susquehanna Ave. ,Woodstock St.,15,M,Unit #1 was traveling west on Susquehanna when it struck Unit #2 at Woodstock. Unit #2 was northbound on Woodstock at a high rate of speed and disregarded a stop sign at Susquehanna. Unit #2 is a stolen vehicle. All occupants of Unit #1 were transported to Temple in stable condition. All occupants of Unit #2 were transported to St. Christopher's in serious to critical condition and one occupant was pronounced dead.,Yes,Auto,Auto,No,Active investigation,202422074190,-75.16642391,39.98771982,22:21:00,39.98771981580614,-75.16642391442949
48641,2024,22,075075,2024-10-15 04:00:00+00,2200 Reservoir Dr.,,49,F,Unit #2 is wheelchair bound. Unit #2 was struck by Unit #1 on the 2200 block of Reservoir Dr. Unit #1 fled the scene. PFD Medic 25 pronounced Unit #2 dead on scene at 01:56 hrs.,Yes,Auto,Pedestrian,No,Active investigation,202422075075,-75.18475360,39.98831319,01:46:00,39.98831318603408,-75.18475360178495
48642,2024,12,083094,2024-10-21 04:00:00+00,6000 Penrose Ave.,,37,M,"Unit #1 was eastbound on the Platt Bridge when the operator lost control and it began to roll over entering the westbound travel lanes striking Units #2 & 3, who were both traveling westbound. PFD Medics pronounced the operator of Unit #2 dead on scene. The operators of Units #1 & 3 are at an area hospital in critical and stable condition respectively.",No,Auto,Auto,No,Active investigation,202412083094,-75.21483990,39.89634039,02:07:00,39.89634038782332,-75.21483990314788
48643,2024,12,083107,2024-10-21 04:00:00+00,6600 Regent St.,,65,F,"Unit #2 was standing on the sidewalk on the northeast corner of 67th St. and Regent St. when she was hit by Unit #1, who was in reverse when she mounted the sidewalk. PFD Medic 40 pronounced Unit #2 dead on scene.",No,Auto,Pedestrian,No,Active investigation,202412083107,-75.23888788,39.92745762,07:36:00,39.92745762104102,-75.23888787547112
48644,2024,08,031520,2024-09-14 04:00:00+00,Leon St.,Arthur St.,50,M,"Unit #1 was traveling north on Leon St. at a high rate of speed when it struck the rear of Unit #2, who was also north on Leon St. The impact caused a chain reaction crash where Unit #2 hit Unit #3, Unit #3 hit Unit #4, Unit #4 hit Unit #5, and Unit #5 hit Unit #6. Units #3, 4, 5,  & 6 were all parked unoccupied. The operator of Unit #1 was transported to Jefferson Hospital where he was pronounced dead on 9/28/2024.",No,Auto,Auto,No,The deceased was the cause of the crash.,202408031520,-75.02416973,40.04545409,09:30:00,40.04545408911451,-75.02416973319684
48645,2024,24,087787,2024-10-20 04:00:00+00,Richmond St.,Venango St.,40,M,"Unit #1 was traveling east on Richmond St. at a high rate of speed when it disregarded a red traffic signal at Venango St. striking Unit #2, who was northbound on Venango St. Debris from the crash damaged seven other parked vehicles. All of the occupants of Unit #1 (stolen) fled the scene. The operator of Unit #2 was pronounced dead at Temple Hospital on 10/24/2024.",Yes,Auto,Auto,No,Active investigation,202424087787,-75.09207753,39.98781753,07:19:00,39.987817533884446,-75.0920775301833
48646,2024,03,045041,2024-09-22 04:00:00+00,S. 6th St.,Porter St.,67,M,"Unit #1 was traveling south on S. 6th St. making a left turn to eastbound Porter St. when contact was made with Unit #2, who was crossing Porter St. Unit #2 fell to the ground striking his head on the highway. PFD Medic 27 transported Unit #2 to Jefferson Hospital where he was listed in stable condition. Unit #2 was pronounced dead at Jefferson Hospital on 10/25/2024 as a result of injuries sustained in the crash.",No,Auto ,Pedestrian,No,Active investigation,202403045041,-75.15771517,39.91772283,22:18:00,39.91772283317832,-75.15771517292045
48647,2024,07,030682,2024-10-26 04:00:00+00,Tomlinson Rd.,Bustleton Ave.,22,M,"Unit #1 was traveling north on Bustleton Ave. at a high rate of speed when it struck Unit #2, who was southbound on Bustleton Ave. making a left turn onto Tomlinson Rd. After contact Unit #1 slid making contact with Units #3 & 4. The operator of Unit #1 was transported to Jefferson Hospital (Torresdale) where he was pronounced dead at 16:24 hrs.",No,Motorcycle,Auto,No,Active investigation,202407030682,-75.02304457,40.11300719,15:32:00,40.11300719172951,-75.02304456599931
48648,2024,03,051283,2024-10-27 04:00:00+00,Oregon Ave.,4th St.,69,F,"Unit #1 was traveling east on Oregon Ave. in the left lane crossing 4th St. with a green traffic signal when it struck Unit #2, who had been standing on the raised center concrete median and stepped off into the left eastbound travel lane disregarding a red traffic signal. PFD Medic 43 pronounced Unit #2 dead at the scene.",No,Auto,Pedestrian,No,The deceased was the cause of the crash.,202403051283,-75.15294835,39.91396553,18:56:00,39.91396553265479,-75.15294834452574
48649,2024,19,073024,2024-11-01 04:00:00+00,234 N. 63rd St.,,67,M,"Unit #1 was traveling south on 63rd St. when it struck Unit #2, who was crossing 63rd St. mid-block. Unit #1 fled the scene. PFD Medic 23 transported Unit #2 to Lankenau Medical Center where he was pronounced dead at 03:32 hrs.",Yes,Auto,Pedestrian,No,Active investigation,202419073024,-75.24623412,39.96706840,01:28:00,39.967068401078535,-75.24623412485163
48650,2024,15,089776,2024-11-01 04:00:00+00,4800 Levick St.,,43,F,"Unit #1 was traveling west on Levick St. when it struck Unit #2, who was crossing Levick St. Unit #1 fled the scene. PFD Medic 57 pronounced Unit #2 dead on the scene.",Yes,Auto,Pedestrian,No,Active investigation,202415089776,-75.05112180,40.02031220,02:16:00,40.02031219636964,-75.05112179934541
48651,2024,22,080023,2024-11-02 04:00:00+00,915 N. Watts St.,,25,M,"Unit #1 was traveling south on Watts St. when it struck Unit #2, who was crossing Watts St. midblock. Unit #1 fled the scene. Unit #2 was transported to Temple Hospital where he was pronounced dead on 12/24/2024.",Yes,Auto,Pedestrian,No,Active investigation,202422080023,-75.15879262,39.97037899,02:46:00,39.970378986771784,-75.1587926205374
48652,2024,35,074656,2024-11-05 05:00:00+00,2nd St.,Nedro Ave.,43,M,"Unit #1 was traveling north at a high rate of speed on the west sidewalk of 2nd St. when it struck a traffic light pole knocking it to the ground. It then struck Unit #2 (parked unoccupied) and Unit #3, a school bus stopped eastbound on Nedro Ave. for a red traffic signal. The operator of Unit #1 was not wearing a helmet and was pronounced dead by Medic 29 on the scene.",No,Motor Scooter,Auto,No,The deceased was the cause of the crash.,202435074656,-75.12417934,40.04037206,13:29:00,40.04037206176769,-75.12417934114836
48653,2024,16,043420,2024-10-24 04:00:00+00,MLK Dr.,Greenland Dr.,23,M,"Unit #1 was traveling north on MLK  Dr. at a high rate of speed on the yellow line separating the north and southbound lanes, passing northbound traffic when it struck Unit #2. Unit #2 was traveling north on MLK Dr. attempting to make an illegal left turn to the ramp to the Strawberry Mansion Dr. Bridge. The operator of Unit #1 was transported to Penn Presbyterian Medical Center where he was pronounced dead on 11/10/2024.",No,Motorcycle,Auto,No,Active investigation,202416043420,-75.19588978,39.99618507,17:27:00,39.99618507282182,-75.19588978431882
48654,2024,35,074546,2024-11-04 05:00:00+00,Broad St.,Clearview St.,26,M,"Unit #1 was traveling north on Broad St. at a high rate of speed when it hit Unit #2, who pulled from the east curb line of Broad St. attempting to make a left turn to westbound on Clearview St. The operator of Unit #1 was transported to AEMC where he was pronounced dead on 11/10/2024. Unit #1 was a stolen motorcycle.",No,Motorcycle,Auto,No,Active investigation,202435074546,-75.14422696,40.04139077,21:10:00,40.041390768692985,-75.14422695485842
48655,2024,18,059047,2024-11-13 05:00:00+00,S. 52nd St.,Spruce St.,25,M,Unit #1 was traveling south on 52nd St. riding a wheelie on a stolen dirt bike when he hit Unit #2 who was making a left turn from northbound 52nd St. to westbound Spruce St. PFD Medic 23 transported the operator of Unit #1 to Presbyterian Hospital where he was pronounced dead at 20:57 hrs.,No,Auto,Dirt-bike,No,The deceased was the cause of the crash.,202418059047,-75.22600498,39.95460099,20:16:00,39.95460098839107,-75.22600497935576
48656,2024,03,054399,2024-11-14 05:00:00+00,1046 Jackson St.,,81,M,"Unit #1 was traveling west on Jackson St. when the operator suffered a heart attack. Unit #1 drifted to the left striking  Units #2 & 3 (both parked, unoccupied). PFD Medic 43 transported the operator to Jefferson Hospital where he was pronounced dead at 11:36 hrs.",No,Auto,Auto,No,The deceased suffered a heart attack while driving.,202403054399,-75.16448080,39.92240028,10:27:00,39.92240027813197,-75.16448079916073
48657,2024,15,079549,2024-09-28 04:00:00+00,Harbison Ave.,Battersby St.,27,M,Unit #1 was traveling south on Harbison Ave. crossing Battersby St. with a green traffic signal when it struck Unit #2 in the intersection. The operator of Unit #1 did not know where Unit #2 came from. PFD Medic 17 transported Unit #2 to Jefferson University Hospital Torresdale where he was pronounced dead on 11/15/2024.,No,Auto,Pedestrian,No,Active investigation,202415079549,-75.06283074,40.02942009,02:52:00,40.0294200852134,-75.06283074449756
48658,2024,09,103210,2024-11-04 05:00:00+00,23rd St.,Fairmount Ave.,71,F,"Unit #1 was traveling south on 23rd St. making a left turn to eastbound Fairmount Ave. when it struck Unit #2, who was crossing Fairmount Ave. northbound in the east crosswalk at 23rd St. PFD Medic 36 transported Unit #2 to Thomas Jefferson University Hospital where she was pronounced dead on 11/9/2024.",No,Auto,Pedestrian,No,Active investigation,202409103210,-75.17539322,39.96735491,12:48:00,39.96735490730279,-75.17539321525369
48659,2024,07,032687,2024-11-16 05:00:00+00,Algon Ave.,Rhawn St.,35,M,"Unit #1 was traveling north on Algon Ave. crossing Rhawn St. disregarding a red traffic signal when it struck Unit #2, who was westbound on Rhawn St. with a green traffic signal. Unit #2 then struck a traffic signal pole and caught fire. The operator was pulled from the vehicle by passersby. PFD Medic 48 transported the operator of Unit #2 to Jefferson Hospital-Torresdale where he was pronounced dead.",No,Auto,Auto,No,Active investigation,202407032687,-75.06304256,40.06615288,02:12:00,40.066152880833656,-75.06304255526094
48660,2024,25,078856,2024-11-16 05:00:00+00,Lehigh Ave.,Germantown Ave.,58,F,"Unit #1 was traveling west on Lehigh Ave. at a high rate of speed when it disregarded a red traffic signal at Germantown Ave. striking Unit #2, who was crossing Lehigh Ave. Unit #1 fled the scene and was stopped by police a short distance from the crash scene and arrested. Unit #2 was pronounced dead on the crash scene.",Yes,Auto,Pedestrian,Yes,"Charges: Homicide by Vehicle - DUI, Accidents Involving Death - No License, PIC, Involuntary Manslaughter, REAP, & Reckless Driving.",202425078856,-75.14794570,39.99310920,03:01:00,39.99310920082413,-75.14794569688584
48661,2024,22,083868,2024-11-18 05:00:00+00,27th St.,Diamond St.,28,M,"Unit #1 was traveling east on Diamond St. in the westbound lane when it struck Unit #2 head-on at 27th St. Unit #1 continued east on Diamond St. with Unit #2 its hood. Unit #2 fell from Unit #1 at 25th St. and slid under a vehicle stopped in westbound traffic. Unit #1 was pursued by police, stopped and arrested at 5th St. & Susquehanna St.",Yes,Auto,Bicyclist,Yes,"Charges: Murder, Involuntary Manslaughter, Homicide by Vehicle, Accident Involving Death-No License, VUFA-No License, VUFA-On Streets, PIC, REAP, & Fleeing Police ",202422083868,-75.17754683,39.98744694,14:09:00,39.987446943874424,-75.17754682839977
48662,2024,09,110873,2024-11-20 05:00:00+00,10th St.,Spring St.,67,F,"Unit #1 was traveling west on Spring St. making a left turn to southbound 10th St. when it struck Unit #2, who was on Spring St. crossing 10th St. eastbound on the south side of the intersection. PFD Medic 21 transported  Unit #2 to Jefferson University Hospital where she was pronounced dead at 14:20 hrs.",No,Auto,Pedestrian,No,Active investigation,202409110873,-75.15575677,39.95602707,13:48:00,39.95602706689131,-75.15575676897203
48663,2024,35,080192,2024-11-28 05:00:00+00,6251 N. Broad St.,,32,F,"Unit #1 was traveling south on Broad St. at a slow speed when it abruptly accelerated and made a hard left turn, mounting the east sidewalk striking the house at 6251 N. Broad St. PFD Medics transported all occupants to Albert Einstein Medical Center where the  operator was pronounced dead.",No,Auto,Fixed Object,No,The deceased was the cause of the crash.,202435080192,-75.14317862,40.04807513,23:56:00,40.048075124926996,-75.14317862241165
48664,2024,08,041829,2024-12-01 05:00:00+00,Woodhaven Rd.,Roosevelt Blvd.,79,M,"Unit #1 and #2 were traveling west on Woodhaven Rd. when the operator of Unit #1 suffered a medical emergency. As a result, Unit #1 contacted the rear of Unit #2 three times before Unit #1 crashed through a guardrail in to a ravine where the operator was ejected. PFD Medic 20 pronounced the operator of Unit #1 dead on scene.",No,Auto,Auto,No,The deceased was the cause of the crash.,202408041829,-74.99379773,40.10554210,10:45:00,40.10554210267515,-74.99379772612258
48665,2024,25,076157,2024-11-04 05:00:00+00,3400 B St.,,73,M,Unit #1 was traveling south on B St. when Unit #2 attempted to cross B St. midblock from between two parked vehicles. Unit #1 struck Unit #2. Unit #1 pulled to the right stopping partially in the bike lane and southbound travel lane. Unit #2 was lying in the southbound travel lane when he was struck by Unit #3 who was passing Unit #1 traveling south in the south travel lane. Unit #2 was transported to Temple Hospital and transferred to a hos,No,Auto,Pedestrian,No,Active investigation,202425076157,-75.12494102,40.00125947,19:02:00,40.001259467661775,-75.12494102004806
